ad_left_x,ad_left_y,ad_left_yaw,ad_left_spdms,ad_left_curv,ad_right_x,ad_right_y,ad_right_yaw,ad_right_spdms,ad_right_curv
449.832965574247,-238.627398524164,-0.00979124179171411,11.1111111111111,0.00371589721257356,449.930215058248,-242.378269672773,-0.0102534597187458,11.1111111111111,0.00379414529123615
450.944022297914,-238.638277496842,-0.0141319246707056,11.1111111111111,0.00394204700927238,451.041266768892,-242.389662195981,-0.0148289621078761,11.1111111111111,0.00402832692416549
452.055021305133,-238.653979096397,-0.0187598291354099,11.1111111111111,0.00416470693737452,452.152254628121,-242.406138200546,-0.0195924727920813,11.1111111111111,0.00426579127939455
453.165935801754,-238.674822107697,-0.0237660867586703,11.1111111111111,0.00438678465154862,453.263151118985,-242.427906195213,-0.0245441153227318,11.1111111111111,0.00450546552684214
454.276731857578,-238.701226354594,-0.028861661447221,11.1111111111111,0.0046157918178584,454.373925958587,-242.455174656825,-0.0297505775622308,11.1111111111111,0.00474071761025307
455.387378551597,-238.733290367018,-0.0342021927218906,11.1111111111111,0.00484349916112832,455.484543796178,-242.488225930713,-0.0353663971679226,11.1111111111111,0.00497532956438609
456.497837953157,-238.771285330012,-0.0397874606173683,11.1111111111111,0.00506770926373421,456.59495844487,-242.527513677702,-0.0412272910425637,11.1111111111111,0.00521369487574501
457.608067842109,-238.815481882123,-0.0456781533106174,11.1111111111111,0.00528808461262479,457.705123438271,-242.573308721716,-0.0472232061277236,11.1111111111111,0.00545437067239616
458.718018231554,-238.866217657713,-0.0519547699967934,11.1111111111111,0.00550780656795365,458.814993528589,-242.625759340402,-0.0534749293490405,11.1111111111111,0.00569102014840136
459.827628067724,-238.923919108689,-0.058290698512013,11.1111111111111,0.00573566777889927,459.924514057903,-242.685147491266,-0.0601440720654138,11.1111111111111,0.00592640257852758
460.936849480845,-238.988649730298,-0.0648703748275896,11.1111111111111,0.00596217072597559,461.033613820802,-242.751933815694,-0.0671004630302982,11.1111111111111,0.00616564008494814
462.045620695215,-239.06067719743,-0.0716935788562161,11.1111111111111,0.00618480778956318,462.142221783081,-242.826433768178,-0.0741450985293906,11.1111111111111,0.00640701759969674
463.153874699156,-239.140268305287,-0.0788082464007193,11.1111111111111,0.00640331590682273,463.25027692144,-242.908741509712,-0.0814465306083082,11.1111111111111,0.00664469603665219
464.261534658731,-239.22774221189,-0.0863774137298427,11.1111111111111,0.00661982538020166,464.357701630268,-242.999137380067,-0.0891920123197684,11.1111111111111,0.00688128867055299
465.368500519888,-239.32359757285,-0.0939470471687646,11.1111111111111,0.00684609725453943,465.464392966062,-243.09810799078,-0.0972320043513306,11.1111111111111,0.0071214097347492
466.474708291637,-239.427829358717,-0.10175921974752,11.1111111111111,0.00707155990160432,466.570252360119,-243.205973051645,-0.105329808201095,11.1111111111111,0.00736303743822463
467.580067625429,-239.540699719835,-0.109813711227445,11.1111111111111,0.00729183456757433,467.675201428417,-243.322789446314,-0.113685397045787,11.1111111111111,0.00759645683630428
468.684482035509,-239.66246943464,-0.118110301204082,11.1111111111111,0.00749998720622792,468.779136018167,-243.448834173123,-0.12254024363606,11.1111111111111,0.00781543622521725
